1                    2              3    4      5      6       7      8      9      10    11     12      13      14    15    16   17     18     19      20     21     22     23    24     25      26      27    28    29   30     31     32      33     34     35     36    37     38      39      40    41    42   43     44     45      46     47     48     49    50     51      52      53    54  
1976-01-21T12:30:00  2442799.02083  118   11.1   0.05   485.0   70.0    7.5   -7.3   2.7   0.03    25.0    13.0   2.0   2.0  118   11.1   0.05   485.0   70.0    7.5   -7.3   2.7   0.03    25.0    13.0   2.0   2.0    6    9.7   0.03   488.0   63.0   10.6   -7.5   3.2   0.02    24.0    11.0   1.1   1.9  112   11.2   0.05   484.0   70.0    7.3   -7.3   2.6   0.03    25.0    13.0   1.9   0.0
1976-01-21T13:30:00  2442799.06250  127    9.4   0.04   497.0   65.0    8.5   -6.8   1.6   0.03    24.0     9.0   2.2   2.0  127    9.4   0.04   497.0   65.0    8.5   -6.8   1.6   0.03    24.0     9.0   2.2   2.0   33    9.9   0.03   506.0   64.0   10.7   -5.1   1.2   0.02    27.0     9.0   0.7   2.2   94    9.3   0.04   493.0   65.0    7.7   -7.4   1.7   0.03    22.0     9.0   2.1   0.0
1976-01-21T14:30:00  2442799.10417  127    9.2   0.02   516.0   64.0    9.6   -1.2   2.0   0.01    19.0     8.0   1.7   2.7  127    9.2   0.02   516.0   64.0    9.6   -1.2   2.0   0.01    19.0     8.0   1.7   2.7   51    9.6   0.02   516.0   63.0   10.0   -2.1   2.1   0.01    19.0     9.0   2.1   3.0   73    9.1   0.02   514.0   64.0    9.4   -0.6   1.8   0.01    19.0     7.0   1.3   0.0
1976-01-21T15:30:00  2442799.14583  127    8.2   0.03   514.0   63.0    4.6   -2.4   1.7   0.01    19.0    10.0   2.1   4.4  127    8.2   0.03   514.0   63.0    4.6   -2.4   1.7   0.01    19.0    10.0   2.1   4.4   14    7.5   0.03   511.0   65.0    5.9   -0.6   1.3   0.02    17.0     9.0   2.6   5.5  113    8.3   0.03   514.0   62.0    4.5   -2.6   1.7   0.01    19.0    10.0   1.9   0.0
1976-01-21T16:30:00  2442799.18750   95    9.3   0.06   470.0   68.0    4.8   -9.2   2.2   0.03    21.0    11.0   2.2   1.8   95    9.3   0.06   470.0   68.0    4.8   -9.2   2.2   0.03    21.0    11.0   2.2   1.8   11    7.1   0.05   483.0   70.0    8.0   -8.7   1.5   0.01    24.0     6.0   0.9   2.6   84    9.6   0.06   469.0   68.0    4.4   -9.3   2.1   0.03    21.0    11.0   2.0   0.0
1976-01-21T17:30:00  2442799.22917   56    8.7   0.05   466.0   78.0    3.3   -5.5   1.3   0.02    18.0    13.0   1.7   2.9   56    8.7   0.05   466.0   78.0    3.3   -5.5   1.3   0.02    18.0    13.0   1.7   2.9    3    7.4   0.04   488.0   68.0    6.2   -5.4   1.8   0.03    25.0    14.0   2.2   4.5   53    8.8   0.06   464.0   78.0    3.2   -5.5   1.3   0.02    17.0    13.0   1.5   0.0
1976-01-21T18:30:00  2442799.27083  123    7.7   0.03   487.0   62.0    4.9   -5.0   1.7   0.02    22.0    10.0   2.3   3.0  123    7.7   0.03   487.0   62.0    4.9   -5.0   1.7   0.02    22.0    10.0   2.3   3.0   37    6.7   0.03   494.0   58.0    7.1   -5.8   0.9   0.02    19.0     8.0   0.9   2.5   85    8.1   0.03   483.0   64.0    4.0   -4.7   1.8   0.02    22.0    10.0   2.1   0.0
1976-01-21T19:30:00  2442799.31250  126    7.5   0.03   470.0   61.0    4.6   -7.7   1.4   0.02    17.0     9.0   2.0   2.7  126    7.5   0.03   470.0   61.0    4.6   -7.7   1.4   0.02    17.0     9.0   2.0   2.7   53    6.8   0.03   474.0   60.0    5.9   -8.9   1.2   0.02    18.0    10.0   1.4   2.3   72    8.1   0.03   466.0   62.0    3.6   -6.9   1.3   0.02    16.0     8.0   1.8   0.0
1976-01-21T20:30:00  2442799.35417  128    8.6   0.03   469.0   56.0    6.0   -5.3   1.0   0.01    18.0     9.0   1.2   2.9  128    8.6   0.03   469.0   56.0    6.0   -5.3   1.0   0.01    18.0     9.0   1.2   2.9   79    8.2   0.03   477.0   53.0    6.6   -3.9   0.9   0.01    16.0     8.0   0.7   2.8   49    9.1   0.03   455.0   60.0    5.1   -7.4   0.9   0.01     9.0     8.0   1.2   0.0
1976-01-21T21:30:00  2442799.39583  129    7.3   0.03   479.0   50.0    7.0   -0.8   0.7   0.01     8.0     5.0   0.8   2.0  129    7.3   0.03   479.0   50.0    7.0   -0.8   0.7   0.01     8.0     5.0   0.8   2.0  115    7.3   0.03   480.0   50.0    7.0   -1.0   0.7   0.01     8.0     5.0   0.8   1.9    2    7.9   0.03   452.0   54.0    6.0   -4.3   0.2   0.01    15.0     1.0   0.3   0.0
1976-01-21T22:30:00  2442799.43750  128    9.3   0.03   460.0   59.0    6.6   -4.5   1.5   0.01    16.0     7.0   1.0   2.0  128    9.3   0.03   460.0   59.0    6.6   -4.5   1.5   0.01    16.0     7.0   1.0   2.0  127    9.3   0.03   460.0   59.0    6.6   -4.6   1.4   0.01    16.0     7.0   1.0   1.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-21T23:30:00  2442799.47917  127    9.5   0.02   467.0   47.0    6.9    1.4   1.4   0.01    11.0     9.0   0.9   2.7  127    9.5   0.02   467.0   47.0    6.9    1.4   1.4   0.01    11.0     9.0   0.9   2.7   55    9.1   0.03   464.0   50.0    6.6   -0.6   1.2   0.01    12.0     9.0   0.9   2.8    1   10.5   0.02   400.0   80.0    7.9   -3.3   0.1  -9.99  -999.0  -999.0   0.1   0.0
1976-01-22T00:30:00  2442799.52083  128   10.8   0.02   470.0   47.0    6.4    1.9   2.2   0.01    14.0    10.0   1.3   2.9  127   10.8   0.02   470.0   47.0    6.4    1.9   2.2   0.01    14.0    10.0   1.3   2.9   31    9.4   0.03   471.0   55.0    6.2   -0.3   2.6   0.01    22.0    12.0   1.3   3.7    8    9.5   0.03   451.0   63.0    4.5   -2.2   3.1   0.02    20.0    13.0   2.6   0.0
1976-01-22T01:30:00  2442799.56250  129    8.9   0.03   454.0   60.0    5.1   -3.3   2.1   0.01    22.0     9.0   1.3   3.3  128    8.9   0.03   454.0   60.0    5.1   -3.4   2.1   0.01    22.0     9.0   1.3   3.3   91    8.6   0.03   455.0   60.0    5.2   -3.5   1.6   0.01    18.0     9.0   1.1   2.7   24   11.2   0.03   438.0   65.0    4.4   -6.0   2.0   0.01    20.0     8.0   1.8   0.0
1976-01-22T02:30:00  2442799.60417  128   11.0   0.03   468.0   55.0    4.8   -0.8   2.5   0.01    19.0     9.0   1.6   3.8  128   11.0   0.03   468.0   55.0    4.8   -0.8   2.5   0.01    19.0     9.0   1.6   3.8   49   10.2   0.03   468.0   56.0    5.2   -0.8   2.0   0.01    17.0     8.0   1.2   3.2   53   11.4   0.04   462.0   58.0    3.7   -3.0   2.3   0.01    21.0    10.0   1.4   0.0
1976-01-22T03:30:00  2442799.64583  128   11.8   0.03   485.0   55.0    4.3    0.5   2.4   0.01    19.0    10.0   1.3   2.7  128   11.8   0.03   485.0   55.0    4.3    0.5   2.4   0.01    19.0    10.0   1.3   2.7   48   11.2   0.03   485.0   55.0    4.8    1.0   1.9   0.01    20.0     9.0   1.0   2.8   55   12.9   0.03   487.0   59.0    3.5   -0.6   2.7   0.01    21.0     9.0   1.4   0.0
1976-01-22T04:30:00  2442799.68750   59    7.7   0.03   512.0   74.0    5.4  -99.9   1.1   0.01    18.0     8.0   0.8   2.0   59    7.7   0.03   512.0   74.0    5.4  -99.9   1.1   0.01    18.0     8.0   0.8   2.0   45    7.5   0.03   512.0   74.0    5.5   -0.2   1.0   0.01    16.0     8.0   0.8   2.0   12    8.2   0.03   511.0   72.0    5.0    0.1   1.3   0.01    21.0     8.0   0.7   0.0
1976-01-22T05:30:00  2442799.72917   75    7.3   0.05   502.0   73.0    3.6    1.7   1.6   0.02    19.0     8.0   1.6   2.3   75    7.3   0.05   502.0   73.0    3.6    1.7   1.6   0.02    19.0     8.0   1.6   2.3   28    7.3   0.05   502.0   71.0    4.0    2.3   1.5   0.02    23.0     7.0   1.0   2.4   39    7.4   0.05   499.0   74.0    3.0    1.0   1.7   0.01    16.0     8.0   1.7   0.0
1976-01-22T06:30:00  2442799.77083  129    8.3   0.04   513.0   70.0    3.6   -1.1   1.5   0.01    25.0    10.0   1.2   2.8  129    8.3   0.04   513.0   70.0    3.6   -1.1   1.5   0.01    25.0    10.0   1.2   2.8  108    8.0   0.04   518.0   69.0    3.5   -1.6   1.1   0.01    19.0    10.0   1.0   2.6   17    9.8   0.04   487.0   77.0    3.6    0.2   2.5   0.01    33.0    11.0   1.8   0.0
1976-01-22T07:30:00  2442799.81250  128    7.4   0.04   520.0   62.0    3.4   -1.0   1.6   0.02    31.0    11.0   1.1   2.4  128    7.4   0.04   520.0   62.0    3.4   -1.0   1.6   0.02    31.0    11.0   1.1   2.4   99    7.7   0.05   516.0   65.0    3.3   -1.8   1.6   0.02    31.0    10.0   1.2   2.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T08:30:00  2442799.85417  128    8.3   0.03   538.0   57.0    3.4    0.5   1.6   0.01    32.0     9.0   0.5   1.9  128    8.3   0.03   538.0   57.0    3.4    0.5   1.6   0.01    32.0     9.0   0.5   1.9   82    8.8   0.03   527.0   56.0    3.4   -0.3   1.6   0.01    28.0     9.0   0.6   1.7  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T09:30:00  2442799.89583  128    8.9   0.04   533.0   62.0    3.6    0.2   1.7   0.01    28.0    12.0   1.2   2.5  128    8.9   0.04   533.0   62.0    3.6    0.2   1.7   0.01    28.0    12.0   1.2   2.5  102    9.0   0.04   531.0   62.0    3.5   -0.5   1.8   0.01    30.0    12.0   1.3   2.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T10:30:00  2442799.93750  129    8.0   0.03   548.0   60.0    3.0   -1.1   1.5   0.03    22.0    10.0   0.7   2.7  129    8.0   0.03   548.0   60.0    3.0   -1.1   1.5   0.03    22.0    10.0   0.7   2.7  102    8.2   0.03   547.0   61.0    2.9   -2.0   1.5   0.03    23.0    10.0   0.7   2.2  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T11:30:00  2442799.97917  125    7.6   0.04   534.0   57.0    3.4    0.6   1.7   0.01    19.0     8.0   0.4   2.3  125    7.6   0.04   534.0   57.0    3.4    0.6   1.7   0.01    19.0     8.0   0.4   2.3   76    8.2   0.04   533.0   54.0    3.2   -0.6   1.7   0.01    22.0     8.0   0.4   1.8  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T12:30:00  2442800.02083  128    8.8   0.04   523.0   53.0    3.3    0.2   1.7   0.01    16.0     8.0   0.5   3.3  128    8.8   0.04   523.0   53.0    3.3    0.2   1.7   0.01    16.0     8.0   0.5   3.3   89    8.5   0.04   517.0   52.0    3.1   -1.5   1.6   0.01    12.0     8.0   0.4   2.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T13:30:00  2442800.06250  128    9.2   0.04   522.0   54.0    3.6    2.1   1.7   0.01    18.0     7.0   0.3   2.7  128    9.2   0.04   522.0   54.0    3.6    2.1   1.7   0.01    18.0     7.0   0.3   2.7   56    9.1   0.03   514.0   53.0    3.4  -99.9   1.5   0.01    19.0     7.0   0.3   1.7  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T14:30:00  2442800.10417  129    8.7   0.04   511.0   52.0    3.5    0.7   2.2   0.01    18.0     7.0   0.4   2.7  129    8.7   0.04   511.0   52.0    3.5    0.7   2.2   0.01    18.0     7.0   0.4   2.7   79    8.6   0.04   506.0   51.0    3.3   -0.8   1.9   0.01    17.0     6.0   0.4   1.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T15:30:00  2442800.14583  119    7.3   0.04   524.0   54.0    3.5    1.2   1.6   0.01    22.0     8.0   0.3   1.9  119    7.3   0.04   524.0   54.0    3.5    1.2   1.6   0.01    22.0     8.0   0.3   1.9   55    7.7   0.04   512.0   53.0    3.4   -0.1   1.8   0.02    20.0     8.0   0.3   1.4  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T16:30:00  2442800.18750  127    7.9   0.04   527.0   54.0    3.6    2.4   1.6   0.01    21.0     7.0   0.3   2.4  127    7.9   0.04   527.0   54.0    3.6    2.4   1.6   0.01    21.0     7.0   0.3   2.4   39    7.8   0.03   521.0   54.0    3.3   -0.1   1.6   0.01    24.0     6.0   0.4   1.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T17:30:00  2442800.22917  126    6.8   0.02   568.0   58.0    3.2    1.1   1.3   0.01    31.0     8.0   0.4   2.1  126    6.8   0.02   568.0   58.0    3.2    1.1   1.3   0.01    31.0     8.0   0.4   2.1   54    6.5   0.02   584.0   58.0    2.9   -0.5   1.2   0.01    30.0    10.0   0.3   1.5  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T18:30:00  2442800.27083  128    8.3   0.01   602.0   64.0    3.1    1.3   1.3   0.01    14.0     9.0   0.3   2.2  128    8.3   0.01   602.0   64.0    3.1    1.3   1.3   0.01    14.0     9.0   0.3   2.2   70    8.1   0.01   604.0   62.0    2.9  -99.9   1.2   0.01    12.0     9.0   0.3   1.4  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T19:30:00  2442800.31250  129    8.9   0.01   593.0   67.0    3.1    1.1   1.7   0.01    23.0     9.0   0.3   2.1  129    8.9   0.01   593.0   67.0    3.1    1.1   1.7   0.01    23.0     9.0   0.3   2.1   81    9.1   0.01   591.0   66.0    3.0    0.2   1.7   0.01    24.0    10.0   0.3   1.7  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T20:30:00  2442800.35417  126   10.5   0.01   579.0   68.0    3.1    1.4   2.1   0.01    27.0     9.0   0.4   2.3  126   10.5   0.01   579.0   68.0    3.1    1.4   2.1   0.01    27.0     9.0   0.4   2.3   87   10.6   0.01   577.0   69.0    3.1    0.6   2.3   0.01    28.0     9.0   0.4   2.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T21:30:00  2442800.39583  126   10.8   0.01   580.0   68.0    3.3    3.1   2.0   0.01    22.0    11.0   0.3   2.3  126   10.8   0.01   580.0   68.0    3.3    3.1   2.0   0.01    22.0    11.0   0.3   2.3   34   11.5   0.01   572.0   70.0    3.2    1.2   1.9   0.01    20.0     8.0   0.3   1.8  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T22:30:00  2442800.43750  127   10.8   0.01   582.0   67.0    3.2    2.8   2.6   0.01    28.0     8.0   1.3   2.7  127   10.8   0.01   582.0   67.0    3.2    2.8   2.6   0.01    28.0     8.0   1.3   2.7   41   10.0   0.01   590.0   67.0    2.6    0.4   2.4   0.01    24.0     8.0   2.1   2.5  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-22T23:30:00  2442800.47917  129   10.3   0.01   582.0   66.0    3.2    1.8   1.8   0.01    15.0     9.0   0.2   1.5  129   10.3   0.01   582.0   66.0    3.2    1.8   1.8   0.01    15.0     9.0   0.2   1.5   43   11.2   0.01   578.0   69.0    3.1    1.2   1.8   0.01    17.0    10.0   0.2   1.3  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T00:30:00  2442800.52083  125    8.9   0.01   582.0   68.0    3.2    2.1   1.7   0.01    20.0     9.0   0.3   1.8  125    8.9   0.01   582.0   68.0    3.2    2.1   1.7   0.01    20.0     9.0   0.3   1.8   44    9.5   0.01   577.0   71.0    3.1    1.2   1.8   0.01    17.0     8.0   0.2   1.3  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T01:30:00  2442800.56250  128    7.4   0.02   604.0   69.0    3.0    1.2   1.9   0.02    22.0    13.0   0.3   2.1  128    7.4   0.02   604.0   69.0    3.0    1.2   1.9   0.02    22.0    13.0   0.3   2.1   47    8.0   0.01   597.0   66.0    2.8   -0.3   1.9   0.01    20.0    12.0   0.3   1.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T02:30:00  2442800.60417  128    7.2   0.01   638.0   84.0    3.0    2.1   1.2   0.01    19.0    11.0   0.2   1.3  128    7.2   0.01   638.0   84.0    3.0    2.1   1.2   0.01    19.0    11.0   0.2   1.3   21    8.1   0.02   632.0   83.0    2.9    1.3   1.3   0.01    18.0    14.0   0.2   1.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T03:30:00  2442800.64583  128    6.9   0.01   619.0   73.0    2.9    1.3   1.2   0.01    18.0    11.0   0.2   1.3  128    6.9   0.01   619.0   73.0    2.9    1.3   1.2   0.01    18.0    11.0   0.2   1.3   39    7.6   0.01   614.0   75.0    2.9    0.5   1.4   0.01    17.0    14.0   0.3   1.4  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T04:30:00  2442800.68750  129    6.7   0.01   643.0   71.0    2.9    2.0   1.2   0.01    21.0     8.0   0.2   1.5  129    6.7   0.01   643.0   71.0    2.9    2.0   1.2   0.01    21.0     8.0   0.2   1.5    6    8.2   0.01   628.0   75.0    2.9    1.3   1.0  -9.99    25.0    10.0   0.3   2.5  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T05:30:00  2442800.72917  127    6.9   0.01   631.0   72.0    2.9    1.2   1.0   0.01    28.0     8.0   0.2   1.4  127    6.9   0.01   631.0   72.0    2.9    1.2   1.0   0.01    28.0     8.0   0.2   1.4   12    7.5   0.01   631.0   73.0    2.7  -99.9   0.9   0.01    30.0     9.0   0.2   0.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T06:30:00  2442800.77083  128    6.6   0.01   623.0   73.0    2.9    1.3   1.3   0.01    18.0    10.0   0.2   1.3  128    6.6   0.01   623.0   73.0    2.9    1.3   1.3   0.01    18.0    10.0   0.2   1.3    1    7.6   0.01   608.0   52.0    2.6   -1.0   0.1  -9.99  -999.0  -999.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T07:30:00  2442800.81250  128    5.8   0.01   622.0   72.0    2.8    0.7   1.3   0.01    17.0    11.0   0.2   1.0  128    5.8   0.01   622.0   72.0    2.8    0.7   1.3   0.01    17.0    11.0   0.2   1.0    9    6.8   0.02   611.0   68.0    2.7   -0.3   1.2   0.02    22.0    11.0   0.2   1.3  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T08:30:00  2442800.85417  129    4.9   0.01   627.0   64.0    2.8    0.3   0.8   0.01    20.0     9.0   0.2   0.6  129    4.9   0.01   627.0   64.0    2.8    0.3   0.8   0.01    20.0     9.0   0.2   0.6    2    5.7   0.01   607.0   62.0    2.5   -1.2   0.4  -9.99     1.0     2.0   0.1   0.3  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T09:30:00  2442800.89583  128    4.3   0.01   614.0   64.0    2.8  -99.9   0.7   0.01    14.0    10.0   0.2   0.5  128    4.3   0.01   614.0   64.0    2.8  -99.9   0.7   0.01    14.0    10.0   0.2   0.5    3    4.4   0.01   614.0   67.0    2.3   -2.5   0.6   0.01     7.0    10.0   0.2   1.3  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T10:30:00  2442800.93750  128    4.2   0.01   621.0   61.0    2.8  -99.9   0.5   0.01    13.0     7.0   0.1   0.3  128    4.2   0.01   621.0   61.0    2.8  -99.9   0.5   0.01    13.0     7.0   0.1   0.3    1    3.9   0.01   607.0   57.0    2.5   -3.0   0.1  -9.99  -999.0  -999.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T11:30:00  2442800.97917  128    4.2   0.01   619.0   62.0    2.8  -99.9   0.6   0.01    15.0     7.0   0.1   0.2  128    4.2   0.01   619.0   62.0    2.8  -99.9   0.6   0.01    15.0     7.0   0.1   0.2    1    5.3  -9.99   626.0   65.0    2.5   -1.6   0.1  -9.99  -999.0  -999.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T12:30:00  2442801.02083  129    3.9   0.01   619.0   63.0    2.8  -99.9   0.8   0.01    16.0     9.0   0.1   0.3  129    3.9   0.01   619.0   63.0    2.8  -99.9   0.8   0.01    16.0     9.0   0.1   0.3    1    4.8   0.02   609.0   62.0    2.3   -2.9   0.1  -9.99  -999.0  -999.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T13:30:00  2442801.06250  128    3.4  -9.99   645.0   58.0    2.7  -99.9   0.5  -9.99    15.0     7.0   0.2   0.6  128    3.4  -9.99   645.0   58.0    2.7  -99.9   0.5  -9.99    15.0     7.0   0.2   0.6    3    3.2  -9.99   652.0   60.0    2.0   -4.1   0.2  -9.99    26.0     8.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T14:30:00  2442801.10417  127    2.7  -9.99   645.0   55.0    2.7  -99.9   0.3  -9.99     7.0     5.0   0.1   0.1  127    2.7  -9.99   645.0   55.0    2.7  -99.9   0.3  -9.99     7.0     5.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T15:30:00  2442801.14583  128    2.1   0.01   656.0   50.0    2.6  -99.9   0.4  -9.99    15.0     8.0   0.1   0.1  128    2.1   0.01   656.0   50.0    2.6  -99.9   0.4  -9.99    15.0     8.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T16:30:00  2442801.18750  128    2.0   0.01   654.0   45.0    2.6  -99.9   0.3  -9.99    11.0     8.0   0.1   0.1  128    2.0   0.01   654.0   45.0    2.6  -99.9   0.3  -9.99    11.0     8.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T17:30:00  2442801.22917  129    2.2   0.01   652.0   51.0    2.7  -99.9   0.5   0.01    16.0     8.0   0.1   0.1  129    2.2   0.01   652.0   51.0    2.7  -99.9   0.5   0.01    16.0     8.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T18:30:00  2442801.27083  128    2.6   0.01   650.0   55.0    2.6  -99.9   0.7   0.01    17.0     9.0   0.1   0.1  128    2.6   0.01   650.0   55.0    2.6  -99.9   0.7   0.01    17.0     9.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T19:30:00  2442801.31250  125    2.1   0.01   647.0   57.0    2.7  -99.9   0.4   0.01    18.0     8.0   0.1   0.1  125    2.1   0.01   647.0   57.0    2.7  -99.9   0.4   0.01    18.0     8.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T20:30:00  2442801.35417  128    1.9   0.01   638.0   65.0    2.7  -99.9   0.3   0.01    11.0     9.0   0.1   0.1  126    1.9   0.01   638.0   64.0    2.7  -99.9   0.3   0.01    11.0     8.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T21:30:00  2442801.39583  129    1.8   0.02   614.0   64.0    2.8  -99.9   0.4   0.01    17.0    11.0   0.2   0.1  129    1.8   0.02   614.0   64.0    2.8  -99.9   0.4   0.01    17.0    11.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-23T22:30:00  2442801.43750  122    2.2   0.01   608.0   64.0    2.8  -99.9   0.5   0.01    12.0     9.0   0.1   0.1  122    2.2   0.01   608.0   64.0    2.8  -99.9   0.5   0.01    12.0     9.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
